"currency","identifier","row","year","mean_ichange_proportional","lower_ichange_proportional","upper_ichange_proportional","k"
"abundance","bbs_rtrg_1_4",2,1974,0.0918823489852568,0.0681024085101204,0.119818104594406,5
"abundance","bbs_rtrg_1_4",3,1975,0.0430243730508536,0.032317642748337,0.0555885572227413,5
"abundance","bbs_rtrg_1_4",4,1976,0.0405216151747158,0.0307303307719491,0.0521280516054459,5
"abundance","bbs_rtrg_1_4",5,1978,0.0705094457727072,0.0537139672169083,0.0899985625815169,5
"abundance","bbs_rtrg_1_4",6,1979,0.0268088560225049,0.0205549757020315,0.0334003828110589,5
"abundance","bbs_rtrg_1_4",7,1981,0.0352340290947554,0.0258921956877785,0.04441582410299,5
"abundance","bbs_rtrg_1_4",8,1990,-0.112942240017169,-0.151546766090074,-0.0779964752056693,5
"abundance","bbs_rtrg_1_4",9,1991,-0.0337323541301517,-0.0390697666708575,-0.0294482620325311,5
"abundance","bbs_rtrg_1_4",10,1992,-0.036293085847038,-0.0411343770975432,-0.032483800490891,5
"abundance","bbs_rtrg_1_4",11,1993,-0.0381922995889919,-0.0427880464602882,-0.034657707694635,5
"abundance","bbs_rtrg_1_4",12,1994,-0.0393922732811569,-0.0449489143360882,-0.0359843380935147,5
"abundance","bbs_rtrg_1_4",13,2005,-0.294689662028221,-0.335896551491182,-0.253509586822738,5
"abundance","bbs_rtrg_1_4",14,2006,-0.00818375161181619,-0.0115095758146959,-0.00480229046150593,5
"abundance","bbs_rtrg_1_4",15,2007,-0.00226605224553827,-0.00629080984838969,0.00240452418507097,5
"abundance","bbs_rtrg_1_4",16,2015,0.141211519938244,0.0672883272197719,0.234318590738192,5
"abundance","bbs_rtrg_1_4",17,2016,0.0255527176818152,0.0147069294240123,0.0383873310312447,5
"scaled_energy","bbs_rtrg_1_4",2,1974,0.13855480952654,0.112531688462233,0.164831884295469,5
"scaled_energy","bbs_rtrg_1_4",3,1975,0.0631761335477439,0.0514789659346753,0.0747209617141294,5
"scaled_energy","bbs_rtrg_1_4",4,1976,0.058196099297156,0.0472091803084017,0.0688225308264832,5
"scaled_energy","bbs_rtrg_1_4",5,1978,0.0961171635411218,0.0769748925249239,0.114859379169986,5
"scaled_energy","bbs_rtrg_1_4",6,1979,0.032507676434192,0.0256404014040797,0.0389191398935898,5
"scaled_energy","bbs_rtrg_1_4",7,1981,0.0326978157033852,0.0223301635527167,0.0404719788417214,5
"scaled_energy","bbs_rtrg_1_4",8,1990,-0.20752753167029,-0.23588551574608,-0.170970520537624,5
"scaled_energy","bbs_rtrg_1_4",9,1991,-0.0400053953911928,-0.0444838366596467,-0.0345512625942202,5
"scaled_energy","bbs_rtrg_1_4",10,1992,-0.0387146355952163,-0.0428878601751587,-0.0333356425047383,5
"scaled_energy","bbs_rtrg_1_4",11,1993,-0.0364574631352296,-0.0403338926898473,-0.0317065735258468,5
"scaled_energy","bbs_rtrg_1_4",12,1994,-0.0335029400409107,-0.0374053060498239,-0.0291007548835911,5
"scaled_energy","bbs_rtrg_1_4",13,2005,-0.161220846118527,-0.202475254909811,-0.110348939741943,5
"scaled_energy","bbs_rtrg_1_4",14,2006,-0.00133644629964231,-0.00529257906352292,0.00271065194612936,5
"scaled_energy","bbs_rtrg_1_4",15,2007,0.000442087074170948,-0.00471657455409626,0.00544886336663364,5
"scaled_energy","bbs_rtrg_1_4",16,2015,0.0450157371749827,-0.0263747145302936,0.113332731146372,5
"scaled_energy","bbs_rtrg_1_4",17,2016,0.00767337423206448,-0.00325250361768844,0.0176821470169038,5
"abundance","bbs_rtrg_1_45",2,1969,0.085078685095853,0.0708793712212995,0.100659352905158,5
"abundance","bbs_rtrg_1_45",3,1970,0.0407676087117758,0.0341073157844138,0.0480598023701985,5
"abundance","bbs_rtrg_1_45",4,1971,0.0395516703527067,0.0331234923168494,0.0466138793376768,5
"abundance","bbs_rtrg_1_45",5,1972,0.0377589482545191,0.0316616770080344,0.0444775647067171,5
"abundance","bbs_rtrg_1_45",6,1973,0.0353745448929864,0.0296886001246784,0.0416454839460683,5
"abundance","bbs_rtrg_1_45",7,1974,0.0324403516585205,0.0272402446673995,0.0381739401793659,5
"abundance","bbs_rtrg_1_45",8,1975,0.0290436426731419,0.0244076415814068,0.0340441029491161,5
"abundance","bbs_rtrg_1_45",9,1976,0.0253056020907172,0.0213066084902687,0.0296139635308688,5
"abundance","bbs_rtrg_1_45",10,1977,0.0213701126341525,0.0179885690853852,0.0249617865336962,5
"abundance","bbs_rtrg_1_45",11,1978,0.0173931411078715,0.0143875131591644,0.0204510821596016,5
"abundance","bbs_rtrg_1_45",12,1979,0.0135330156289224,0.0104770455612264,0.0161615542718271,5
"abundance","bbs_rtrg_1_45",13,1980,0.00994181835742764,0.00712986368521283,0.0120263472017664,5
"abundance","bbs_rtrg_1_45",14,1981,0.00675803449898544,0.00425019493955885,0.0091612742685083,5
"abundance","bbs_rtrg_1_45",15,1982,0.00410051827408428,0.0013997378219139,0.00687945862887385,5
"abundance","bbs_rtrg_1_45",16,1983,0.00206377019895245,-0.000998636076511514,0.00510926768195892,5
"abundance","bbs_rtrg_1_45",17,1985,0.000805539692489705,-0.00577542770478789,0.00724731894267821,5
"abundance","bbs_rtrg_1_45",18,1986,0.000185427307491744,-0.00359373732359302,0.00340777416743013,5
"abundance","bbs_rtrg_1_45",19,1987,0.000979229741741752,-0.00268040692891665,0.00410989889599589,5
"abundance","bbs_rtrg_1_45",20,1988,0.0024127641807447,-0.00117200573924952,0.00564405277527018,5
"abundance","bbs_rtrg_1_45",21,1989,0.00440052962203518,0.000994786886672681,0.00790600637443746,5
"abundance","bbs_rtrg_1_45",22,1990,0.00683103238875315,0.0037284738777068,0.0102049984334702,5
"abundance","bbs_rtrg_1_45",23,1992,0.0221872797274166,0.0170864563476915,0.0282955877071645,5
"abundance","bbs_rtrg_1_45",24,1993,0.0155517439414562,0.0132691272287529,0.0185034101705228,5
"abundance","bbs_rtrg_1_45",25,1994,0.0185995621205464,0.0163259255389733,0.0215462515075631,5
"abundance","bbs_rtrg_1_45",26,1995,0.0214698641835999,0.0192078115161487,0.0246641589450358,5
"abundance","bbs_rtrg_1_45",27,1996,0.0240011811481717,0.0215322144831655,0.0272961736948966,5
"abundance","bbs_rtrg_1_45",28,1997,0.0260462178411856,0.0234035024363068,0.0295122461193548,5
"abundance","bbs_rtrg_1_45",29,1998,0.0274787192886958,0.0247847085009527,0.0312293148956443,5
"abundance","bbs_rtrg_1_45",30,1999,0.0281997395176276,0.0252204116176392,0.0320682833195595,5
"abundance","bbs_rtrg_1_45",31,2000,0.028142920731158,0.0250634708125238,0.0316860239417367,5
"abundance","bbs_rtrg_1_45",32,2001,0.0272784280273945,0.0241458757725087,0.0305036848089748,5
"abundance","bbs_rtrg_1_45",33,2003,0.0494002765374046,0.0430560632005743,0.0552983824733066,5
"abundance","bbs_rtrg_1_45",34,2005,0.0365790073377105,0.0309338454755863,0.0419405056854397,5
"abundance","bbs_rtrg_1_45",35,2006,0.0118235757285485,0.00959800006722976,0.0140037404818703,5
"abundance","bbs_rtrg_1_45",36,2007,0.00698573404360789,0.00487359294748184,0.00922644112226132,5
"abundance","bbs_rtrg_1_45",37,2008,0.00190427956286489,-0.000532876158477299,0.00446689558132286,5
"abundance","bbs_rtrg_1_45",38,2009,-0.00321742125591167,-0.00587974220687203,-0.00035940547710805,5
"abundance","bbs_rtrg_1_45",39,2010,-0.00817666456471809,-0.0112444301352445,-0.00498846165161017,5
"abundance","bbs_rtrg_1_45",40,2012,-0.0294413928878848,-0.0372842686145272,-0.0218895238285728,5
"abundance","bbs_rtrg_1_45",41,2013,-0.0204334428539534,-0.0250985618075506,-0.016088678266945,5
"abundance","bbs_rtrg_1_45",42,2014,-0.0233538018791886,-0.028347995620435,-0.0187493785523244,5
"abundance","bbs_rtrg_1_45",43,2015,-0.0255770339526884,-0.0308506904496609,-0.0207796106151258,5
"abundance","bbs_rtrg_1_45",44,2016,-0.027094223675084,-0.0325619092279031,-0.0221677800382603,5
"abundance","bbs_rtrg_1_45",45,2017,-0.0279619729707539,-0.0335398386823061,-0.022963016215349,5
"abundance","bbs_rtrg_1_45",46,2018,-0.0283126389033235,-0.0339347867098286,-0.0232847852211982,5
"scaled_energy","bbs_rtrg_1_45",2,1969,0.100239288313732,0.0860537612904291,0.117135820068232,5
"scaled_energy","bbs_rtrg_1_45",3,1970,0.0479589155532848,0.0413210243581786,0.055811017738296,5
"scaled_energy","bbs_rtrg_1_45",4,1971,0.0466555306501374,0.0402069356041099,0.0542622688850691,5
"scaled_energy","bbs_rtrg_1_45",5,1972,0.0447261532949531,0.0385614705574747,0.0519654513178204,5
"scaled_energy","bbs_rtrg_1_45",6,1973,0.0421483551820274,0.036368370303531,0.048890683830909,5
"scaled_energy","bbs_rtrg_1_45",7,1974,0.0389599517055264,0.0336630176947047,0.0450795871912013,5
"scaled_energy","bbs_rtrg_1_45",8,1975,0.0352472601345679,0.0303497921324369,0.0406371726494338,5
"scaled_energy","bbs_rtrg_1_45",9,1976,0.0311332313447811,0.026564161725966,0.0357058579995408,5
"scaled_energy","bbs_rtrg_1_45",10,1977,0.0267658036121808,0.0225589980931815,0.0305942280592408,5
"scaled_energy","bbs_rtrg_1_45",11,1978,0.0223068402624595,0.0187176661372496,0.0253874641955495,5
"scaled_energy","bbs_rtrg_1_45",12,1979,0.0179219722463279,0.0151190296830767,0.0210561468698389,5
"scaled_energy","bbs_rtrg_1_45",13,1980,0.0137715921171228,0.011148145544631,0.0167155871887888,5
"scaled_energy","bbs_rtrg_1_45",14,1981,0.0100031566715575,0.00742482078479454,0.0131279117108967,5
"scaled_energy","bbs_rtrg_1_45",15,1982,0.00674486798752704,0.00403363767545367,0.00982458038940138,5
"scaled_energy","bbs_rtrg_1_45",16,1983,0.0041007287223761,0.00136680445566588,0.00726434961408134,5
"scaled_energy","bbs_rtrg_1_45",17,1985,0.00307846575884247,-0.00287588321910256,0.0098217522340062,5
"scaled_energy","bbs_rtrg_1_45",18,1986,0.000442446277601195,-0.00276540310738865,0.00398567722339222,5
"scaled_energy","bbs_rtrg_1_45",19,1987,0.000674625600552499,-0.00245912962613106,0.00428483514553155,5
"scaled_energy","bbs_rtrg_1_45",20,1988,0.00157479944586474,-0.00151749649511818,0.00503773825447709,5
"scaled_energy","bbs_rtrg_1_45",21,1989,0.00306550184341157,0.000170426200740008,0.00625667736964789,5
"scaled_energy","bbs_rtrg_1_45",22,1990,0.00504271996014986,0.00247817177641967,0.00794825777902554,5
"scaled_energy","bbs_rtrg_1_45",23,1992,0.0174117426747268,0.0126319540275807,0.0223723000836176,5
"scaled_energy","bbs_rtrg_1_45",24,1993,0.0127245070463278,0.010409389762394,0.0149372086683509,5
"scaled_energy","bbs_rtrg_1_45",25,1994,0.0155435041514913,0.0131849644701509,0.0177000956199489,5
"scaled_energy","bbs_rtrg_1_45",26,1995,0.0182478343884764,0.0158779561690061,0.0206250827993509,5
"scaled_energy","bbs_rtrg_1_45",27,1996,0.0206769237533017,0.0180244801778847,0.023274733849459,5
"scaled_energy","bbs_rtrg_1_45",28,1997,0.0226827791360409,0.0197601411378401,0.0255161520007009,5
"scaled_energy","bbs_rtrg_1_45",29,1998,0.0241367745498876,0.0209497467247798,0.0271161158847004,5
"scaled_energy","bbs_rtrg_1_45",30,1999,0.0249359054544425,0.0215468343019337,0.0281310431118493,5
"scaled_energy","bbs_rtrg_1_45",31,2000,0.0250081296962767,0.0215115397224853,0.0282378213788468,5
"scaled_energy","bbs_rtrg_1_45",32,2001,0.0243164438985103,0.0208867688855151,0.0274219190032264,5
"scaled_energy","bbs_rtrg_1_45",33,2003,0.0440067570686478,0.0376249826379058,0.0502802815919828,5
"scaled_energy","bbs_rtrg_1_45",34,2005,0.0322650261559366,0.0272660628727817,0.0375432713250368,5
"scaled_energy","bbs_rtrg_1_45",35,2006,0.0101284855148836,0.00797282666892179,0.0124362249712244,5
"scaled_energy","bbs_rtrg_1_45",36,2007,0.0055824644109652,0.00364031044074756,0.00812243504928825,5
"scaled_energy","bbs_rtrg_1_45",37,2008,0.000786803204290125,-0.00131369046254234,0.00356259133691794,5
"scaled_energy","bbs_rtrg_1_45",38,2009,-0.0040638651791106,-0.006480352339316,-0.000847101889429922,5
"scaled_energy","bbs_rtrg_1_45",39,2010,-0.00877433909018206,-0.0113094159574186,-0.00508889197254746,5
"scaled_energy","bbs_rtrg_1_45",40,2012,-0.0299990538476857,-0.0365379642400298,-0.0218857204030918,5
"scaled_energy","bbs_rtrg_1_45",41,2013,-0.0204672407305841,-0.02466122295549,-0.015755540595198,5
"scaled_energy","bbs_rtrg_1_45",42,2014,-0.02326575682109,-0.0279144479603512,-0.0182004176695449,5
"scaled_energy","bbs_rtrg_1_45",43,2015,-0.0254001022380799,-0.0303706365520379,-0.020067839269477,5
"scaled_energy","bbs_rtrg_1_45",44,2016,-0.0268589396231249,-0.0320135278701852,-0.0213181380145148,5
"scaled_energy","bbs_rtrg_1_45",45,2017,-0.0276944549438845,-0.0329537041058245,-0.0220307800065983,5
"scaled_energy","bbs_rtrg_1_45",46,2018,-0.0280324706742823,-0.0333338306353765,-0.0223192832791767,5
"abundance","bbs_rtrg_1_56",2,1967,0.143801995354003,0.126664293276425,0.164070511610849,5
"abundance","bbs_rtrg_1_56",3,1969,0.294775650303171,0.258437567294107,0.338220721812907,5
"abundance","bbs_rtrg_1_56",4,1970,0.124309857151234,0.11069419280068,0.14038577623578,5
"abundance","bbs_rtrg_1_56",5,1971,0.110350646784083,0.100291131851533,0.123673572940578,5
"abundance","bbs_rtrg_1_56",6,1972,0.0934636778298987,0.0855169891173537,0.103577186474938,5
"abundance","bbs_rtrg_1_56",7,1973,0.0747384425971533,0.0688124985554404,0.0815863089897821,5
"abundance","bbs_rtrg_1_56",8,1975,0.0941932623913983,0.0823218292028984,0.105767529596636,5
"abundance","bbs_rtrg_1_56",9,1976,0.018849586429694,0.0114065220619046,0.0258411915866892,5
"abundance","bbs_rtrg_1_56",10,1980,-0.0593106118938122,-0.0861991931719881,-0.0336570134955894,5
"abundance","bbs_rtrg_1_56",11,1981,-0.0367372983473026,-0.0427780782327526,-0.0319284618207473,5
"abundance","bbs_rtrg_1_56",12,1984,-0.122105093863235,-0.13720239137894,-0.109535265705697,5
"abundance","bbs_rtrg_1_56",13,1985,-0.0424180141764419,-0.0502422551506818,-0.0347985568279353,5
"abundance","bbs_rtrg_1_56",14,1988,-0.108824798112487,-0.13254120037602,-0.084359622662555,5
"abundance","bbs_rtrg_1_56",15,1991,-0.08593697844391,-0.1051860114423,-0.0683725516143842,5
"abundance","bbs_rtrg_1_56",16,2003,-0.183212211571635,-0.260595263628365,-0.109524925581961,5
"scaled_energy","bbs_rtrg_1_56",2,1967,0.109625007975947,0.0942461343834282,0.124175785669533,5
"scaled_energy","bbs_rtrg_1_56",3,1969,0.224009908160321,0.192236296675184,0.253223668478975,5
"scaled_energy","bbs_rtrg_1_56",4,1970,0.0986447277603525,0.0856123441343387,0.108954421024003,5
"scaled_energy","bbs_rtrg_1_56",5,1971,0.0904204448669008,0.0796896921230581,0.098454224140749,5
"scaled_energy","bbs_rtrg_1_56",6,1972,0.0800027084927097,0.0709638692996551,0.0862742599974496,5
"scaled_energy","bbs_rtrg_1_56",7,1973,0.067807216594066,0.0602097517436573,0.0731452892631672,5
"scaled_energy","bbs_rtrg_1_56",8,1975,0.0971994106561811,0.0853419510662562,0.110431487405802,5
"scaled_energy","bbs_rtrg_1_56",9,1976,0.0263528918452778,0.019878754700504,0.0340259416593373,5
"scaled_energy","bbs_rtrg_1_56",10,1980,-0.0200825809844532,-0.0475699688437032,0.0093094561069551,5
"scaled_energy","bbs_rtrg_1_56",11,1981,-0.0302470376532481,-0.0352953736040039,-0.0249409602471081,5
"scaled_energy","bbs_rtrg_1_56",12,1984,-0.121426819261405,-0.135194516149007,-0.103814719107248,5
"scaled_energy","bbs_rtrg_1_56",13,1985,-0.0479712123805861,-0.0545128661606056,-0.0396958700270951,5
"scaled_energy","bbs_rtrg_1_56",14,1988,-0.13198126593607,-0.154068956803096,-0.108013889231134,5
"scaled_energy","bbs_rtrg_1_56",15,1991,-0.101669406470382,-0.122552990362916,-0.0802772791939248,5
"scaled_energy","bbs_rtrg_1_56",16,2003,-0.0479072301321558,-0.136661403415403,0.0388984554648294,5
"abundance","bbs_rtrg_1_57",2,1983,0.0181961651753616,-0.0636294408941816,0.111505683741199,5
"abundance","bbs_rtrg_1_57",3,2001,-0.0994230175587457,-0.17768305529175,0.0133749080561004,5
"abundance","bbs_rtrg_1_57",4,2004,0.0632876630503977,0.00593207028370458,0.118494270293444,5
"abundance","bbs_rtrg_1_57",5,2005,0.0329496691987553,0.0143125931458547,0.047906246380317,5
"abundance","bbs_rtrg_1_57",6,2007,0.0824635025231396,0.0460693039662603,0.110471707792602,5
"abundance","bbs_rtrg_1_57",7,2011,0.170007883102265,0.107862607833376,0.235465893250205,5
"abundance","bbs_rtrg_1_57",8,2012,0.025469401732285,0.0167194448284078,0.0344401564641189,5
"abundance","bbs_rtrg_1_57",9,2017,0.0263888963350395,-0.0461634417780132,0.114085935134587,5
"abundance","bbs_rtrg_1_57",10,2018,-0.0049497364421757,-0.024925105229083,0.0189212976770982,5
"scaled_energy","bbs_rtrg_1_57",2,1983,-0.0440924377031051,-0.107792229746456,0.0228810598982312,5
"scaled_energy","bbs_rtrg_1_57",3,2001,-0.0819781405183812,-0.182085319977855,-6.96552594932073e-05,5
"scaled_energy","bbs_rtrg_1_57",4,2004,0.0985795008866684,0.0448267566999034,0.156795393121711,5
"scaled_energy","bbs_rtrg_1_57",5,2005,0.0372154318737204,0.0237016969404228,0.0527820778522096,5
"scaled_energy","bbs_rtrg_1_57",6,2007,0.0768406985901591,0.0527922533330242,0.107004043219763,5
"scaled_energy","bbs_rtrg_1_57",7,2011,0.123971300594551,0.0689503669011749,0.176691077621221,5
"scaled_energy","bbs_rtrg_1_57",8,2012,0.0169195712561145,0.00709536639040535,0.0263294509606341,5
"scaled_energy","bbs_rtrg_1_57",9,2017,0.0169681776313432,-0.0617566485678249,0.0924603172519423,5
"scaled_energy","bbs_rtrg_1_57",10,2018,-0.00318464719381147,-0.0240932539041047,0.0161937699684071,5
"abundance","bbs_rtrg_1_65",2,1967,-0.0140569984462919,-0.0238774233377231,-0.00666867626574156,5
"abundance","bbs_rtrg_1_65",3,1968,-0.013568383020369,-0.0232967048905873,-0.00624877965740223,5
"abundance","bbs_rtrg_1_65",4,1969,-0.0124139976610218,-0.0219190051316543,-0.00526168653128145,5
"abundance","bbs_rtrg_1_65",5,1970,-0.0105151295356727,-0.0196398070546323,-0.00364914579315437,5
"abundance","bbs_rtrg_1_65",6,1971,-0.00793914238527178,-0.0165243783657654,-0.00163725518693328,5
"abundance","bbs_rtrg_1_65",7,1972,-0.00487275869584572,-0.0127746615738849,0.000698443623792964,5
"abundance","bbs_rtrg_1_65",8,1977,0.0230301061859421,-0.000164841771327526,0.045899446232217,5
"abundance","bbs_rtrg_1_65",9,1978,0.0130987497859804,0.0093387102678557,0.0165927691368786,5
"abundance","bbs_rtrg_1_65",10,1982,0.070690679554948,0.0544842833990237,0.0862605732876714,5
"abundance","bbs_rtrg_1_65",11,1997,0.0399020812706709,-0.00583971551967458,0.103542902771877,5
"abundance","bbs_rtrg_1_65",12,1999,-0.063800534964566,-0.0728010738449132,-0.0550024426250857,5
"abundance","bbs_rtrg_1_65",13,2003,-0.159645146254766,-0.181977686516209,-0.139511566314864,5
"abundance","bbs_rtrg_1_65",14,2004,-0.0433728501088937,-0.0499686063448375,-0.0377484297626224,5
"abundance","bbs_rtrg_1_65",15,2005,-0.0408303504313322,-0.0468436199156576,-0.0354027431057123,5
"abundance","bbs_rtrg_1_65",16,2006,-0.0368270353749824,-0.0418887366899198,-0.0315812377999842,5
"abundance","bbs_rtrg_1_65",17,2008,-0.0559230221050825,-0.0645422650104224,-0.0468366184259557,5
"abundance","bbs_rtrg_1_65",18,2010,-0.0278064327708282,-0.035428297962802,-0.0197731562924649,5
"abundance","bbs_rtrg_1_65",19,2011,-0.00184279676441019,-0.00675089208079182,0.00286130699114857,5
"abundance","bbs_rtrg_1_65",20,2012,0.00625239798952026,-0.000170374767852076,0.0125165665794441,5
"abundance","bbs_rtrg_1_65",21,2016,0.0884259663947979,0.0514685542066432,0.130120868390756,5
"abundance","bbs_rtrg_1_65",22,2017,0.0298347419323295,0.0198976122947986,0.0414274014694445,5
"abundance","bbs_rtrg_1_65",23,2018,0.0306766497868453,0.0206200076164667,0.042456369385469,5
"scaled_energy","bbs_rtrg_1_65",2,1967,0.00592615499771576,-0.00143891643761088,0.0143124132728381,5
"scaled_energy","bbs_rtrg_1_65",3,1968,0.00603353384871506,-0.00126976230097325,0.0143289566383449,5
"scaled_energy","bbs_rtrg_1_65",4,1969,0.00628891728294096,-0.000864611037111049,0.0143666032930973,5
"scaled_energy","bbs_rtrg_1_65",5,1970,0.00671231350418894,-0.000186348307724697,0.0144248772190088,5
"scaled_energy","bbs_rtrg_1_65",6,1971,0.00729182706813964,0.000845240478188397,0.014496563407938,5
"scaled_energy","bbs_rtrg_1_65",7,1972,0.00798888121902548,0.00201644406656765,0.0145686669666495,5
"scaled_energy","bbs_rtrg_1_65",8,1977,0.0521874471843561,0.0266319916134603,0.0783832753435768,5
"scaled_energy","bbs_rtrg_1_65",9,1978,0.0123215273316738,0.00845457519885892,0.0163566136961389,5
"scaled_energy","bbs_rtrg_1_65",10,1982,0.0546014151981897,0.039862784581997,0.0705466352973547,5
"scaled_energy","bbs_rtrg_1_65",11,1997,0.116586275592392,0.0649728413841892,0.163156122775573,5
"scaled_energy","bbs_rtrg_1_65",12,1999,-0.0139172799125228,-0.022224725365964,-0.00571135397576938,5
"scaled_energy","bbs_rtrg_1_65",13,2003,-0.0516699755990683,-0.0725101939625853,-0.0315708287594876,5
"scaled_energy","bbs_rtrg_1_65",14,2004,-0.0171664123524434,-0.0229704302183314,-0.011778215052516,5
